category,query_id,query_number,explain_row,id,select_type,table,partitions,type,possible_keys,key,key_len,ref,rows,filtered,Extra,explain_analyze,error
complex_queries,Q132,843,2,1,PRIMARY,part,,eq_ref,PRIMARY,PRIMARY,4,part_costs.ps_partkey,1,100.0,,,
complex_queries,Q132,843,3,2,DERIVED,partsupp,,index,"PRIMARY,idx_partsupp_partkey",PRIMARY,8,,82490,100.0,,,
complex_queries,Q133,844,1,1,PRIMARY,<derived2>,,ALL,,,,,148465,100.0,Using temporary; Using filesort,"-> Sort: ranked.o_orderpriority  (actual time=265..265 rows=5 loops=1)
    -> Table scan on <temporary>  (actual time=265..265 rows=5 loops=1)
        -> Aggregate using temporary table  (actual time=265..265 rows=5 loops=1)
            -> Table scan on ranked  (cost=34209..36067 rows=148465) (actual time=205..213 rows=150000 loops=1)
                -> Materialize  (cost=34209..34209 rows=148465) (actual time=205..205 rows=150000 loops=1)
                    -> Window aggregate with buffering: percent_rank() OVER (PARTITION BY orders.O_ORDERPRIORITY ORDER BY orders.O_TOTALPRICE )   (cost=0 rows=148465) (actual time=97.5..190 rows=150000 loops=1)
                        -> Sort: orders.O_ORDERPRIORITY, orders.O_TOTALPRICE  (cost=15159 rows=148465) (actual time=90.5..96.5 rows=150000 loops=1)
                            -> Table scan on orders  (cost=15159 rows=148465) (actual time=0.175..22 rows=150000 loops=1)
",
complex_queries,Q133,844,2,2,DERIVED,orders,,ALL,,,,,148465,100.0,Using filesort,,
complex_queries,Q134,845,1,1,PRIMARY,<derived2>,,ALL,,,,,594745,100.0,Using filesort,"-> Sort: deviation DESC  (cost=2.85..2.85 rows=0) (actual time=984..984 rows=1000 loops=1)
    -> Table scan on with_avg  (cost=2.5..2.5 rows=0) (actual time=984..984 rows=1000 loops=1)
        -> Materialize  (cost=0..0 rows=0) (actual time=984..984 rows=1000 loops=1)
            -> Window aggregate with buffering: avg(sr.supp_revenue) OVER (PARTITION BY sr.n_name )   (cost=0 rows=0) (actual time=983..984 rows=1000 loops=1)
                -> Sort: sr.n_name  (cost=2.85..2.85 rows=0) (actual time=983..983 rows=1000 loops=1)
                    -> Table scan on sr  (cost=2.5..2.5 rows=0) (actual time=983..983 rows=1000 loops=1)
                        -> Materialize  (cost=0..0 rows=0) (actual time=983..983 rows=1000 loops=1)
                            -> Table scan on <temporary>  (actual time=983..983 rows=1000 loops=1)
                                -> Aggregate using temporary table  (actual time=983..983 rows=1000 loops=1)
                                    -> Nested loop inner join  (cost=477198 rows=594745) (actual time=0.443..818 rows=600572 loops=1)
                                        -> Nested loop inner join  (cost=269037 rows=594745) (actual time=0.442..509 rows=600572 loops=1)
                                            -> Table scan on lineitem  (cost=60876 rows=594745) (actual time=0.438..101 rows=600572 loops=1)
                                            -> Single-row index lookup on supplier using PRIMARY (S_SUPPKEY = lineitem.L_SUPPKEY)  (cost=0.25 rows=1) (actual time=574e-6..592e-6 rows=1 loops=600572)
                                        -> Single-row index lookup on nation using PRIMARY (N_NATIONKEY = supplier.S_NATIONKEY)  (cost=0.25 rows=1) (actual time=408e-6..427e-6 rows=1 loops=600572)
",
complex_queries,Q134,845,2,2,DERIVED,<derived3>,,ALL,,,,,594745,100.0,Using filesort,,
complex_queries,Q134,845,3,3,DERIVED,lineitem,,ALL,,,,,594745,100.0,Using temporary,,
complex_queries,Q134,845,4,3,DERIVED,supplier,,eq_ref,PRIMARY,PRIMARY,4,tpch.lineitem.L_SUPPKEY,1,100.0,,,
complex_queries,Q134,845,5,3,DERIVED,nation,,eq_ref,PRIMARY,PRIMARY,4,tpch.supplier.S_NATIONKEY,1,100.0,,,
complex_queries,Q135,846,1,1,PRIMARY,<derived2>,,ALL,,,,,220410,100.0,Using filesort,"-> Sort: yearly.n_name, yearly.order_year, nation_year_rank  (actual time=296..298 rows=59082 loops=1)
    -> Table scan on <temporary>  (cost=2.5..2.5 rows=0) (actual time=279..282 rows=59082 loops=1)
        -> Temporary table  (cost=0..0 rows=0) (actual time=279..279 rows=59082 loops=1)
            -> Window aggregate: rank() OVER (PARTITION BY yearly.n_name,yearly.order_year ORDER BY yearly.yearly_spend desc )   (cost=0 rows=0) (actual time=262..276 rows=59082 loops=1)
                -> Sort: yearly.n_name, yearly.order_year, yearly.yearly_spend DESC  (cost=2.85..2.85 rows=0) (actual time=262..264 rows=59082 loops=1)
                    -> Table scan on yearly  (cost=2.5..2.5 rows=0) (actual time=231..234 rows=59082 loops=1)
                        -> Materialize  (cost=0..0 rows=0) (actual time=231..231 rows=59082 loops=1)
                            -> Table scan on <temporary>  (actual time=223..226 rows=59082 loops=1)
                                -> Aggregate using temporary table  (actual time=223..223 rows=59082 loops=1)
                                    -> Nested loop inner join  (cost=78673 rows=220411) (actual time=0.0465..168 rows=150000 loops=1)
                                        -> Nested loop inner join  (cost=1529 rows=14892) (actual time=0.0281..2.33 rows=15000 loops=1)
                                            -> Table scan on nation  (cost=2.75 rows=25) (actual time=0.0142..0.0316 rows=25 loops=1)
                                            -> Covering index lookup on customer using idx_customer_nationkey (C_NATIONKEY = nation.N_NATIONKEY)  (cost=3.87 rows=596) (actual time=0.00538..0.0704 rows=600 loops=25)
                                        -> Index lookup on orders using idx_orders_custkey (O_CUSTKEY = customer.C_CUSTKEY)  (cost=3.7 rows=14.8) (actual time=0.00856..0.0106 rows=10 loops=15000)
",
complex_queries,Q135,846,2,2,DERIVED,nation,,ALL,PRIMARY,,,,25,100.0,Using temporary,,
complex_queries,Q135,846,3,2,DERIVED,customer,,ref,"PRIMARY,idx_customer_nationkey",idx_customer_nationkey,4,tpch.nation.N_NATIONKEY,595,100.0,Using index,,
complex_queries,Q135,846,4,2,DERIVED,orders,,ref,idx_orders_custkey,idx_orders_custkey,4,tpch.customer.C_CUSTKEY,14,100.0,,,
complex_queries,Q136,847,1,1,PRIMARY,<derived2>,,ALL,,,,,594745,100.0,Using filesort,"-> Sort: weekly.l_shipmode, weekly.ship_week  (actual time=273..274 rows=2531 loops=1)
    -> Table scan on <temporary>  (cost=2.5..2.5 rows=0) (actual time=273..273 rows=2531 loops=1)
        -> Temporary table  (cost=0..0 rows=0) (actual time=273..273 rows=2531 loops=1)
            -> Window aggregate with buffering: avg(weekly.weekly_qty) OVER (PARTITION BY weekly.l_shipmode ORDER BY weekly.ship_week ROWS BETWEEN 3 PRECEDING AND CURRENT ROW)   (cost=0 rows=0) (actual time=271..273 rows=2531 loops=1)
                -> Sort: weekly.l_shipmode, weekly.ship_week  (cost=2.85..2.85 rows=0) (actual time=271..271 rows=2531 loops=1)
                    -> Table scan on weekly  (cost=2.5..2.5 rows=0) (actual time=270..270 rows=2531 loops=1)
                        -> Materialize  (cost=0..0 rows=0) (actual time=270..270 rows=2531 loops=1)
                            -> Table scan on <temporary>  (actual time=270..270 rows=2531 loops=1)
                                -> Aggregate using temporary table  (actual time=270..270 rows=2531 loops=1)
                                    -> Table scan on lineitem  (cost=60876 rows=594745) (actual time=0.0988..111 rows=600572 loops=1)
",
complex_queries,Q136,847,2,2,DERIVED,lineitem,,ALL,,,,,594745,100.0,Using temporary,,
complex_queries,Q137,848,1,1,PRIMARY,orders,,ALL,idx_orders_custkey,,,,148465,100.0,Using temporary; Using filesort,"-> Limit: 30 row(s)  (actual time=308..308 rows=30 loops=1)
    -> Sort: `abs(((orders.O_TOTALPRICE - stats.customer_avg) / nullif(stats.customer_std,0)))` DESC, limit input to 30 row(s) per chunk  (actual time=308..308 rows=30 loops=1)
        -> Stream results  (cost=149e+6 rows=1.49e+9) (actual time=146..298 rows=150000 loops=1)
            -> Nested loop inner join  (cost=149e+6 rows=1.49e+9) (actual time=146..245 rows=150000 loops=1)
                -> Table scan on orders  (cost=15159 rows=148465) (actual time=0.59..19.5 rows=150000 loops=1)
                -> Index lookup on stats using <auto_key0> (o_custkey = orders.O_CUSTKEY)  (cost=51679..51682 rows=10) (actual time=0.00134..0.00141 rows=1 loops=150000)
                    -> Materialize  (cost=51679..51679 rows=10031) (actual time=145..145 rows=10000 loops=1)
                        -> Group aggregate: avg(orders.O_TOTALPRICE), std(orders.O_TOTALPRICE)  (cost=49368 rows=10031) (actual time=5.71..140 rows=10000 loops=1)
                            -> Index scan on orders using idx_orders_custkey  (cost=15159 rows=148465) (actual time=5.7..124 rows=150000 loops=1)
",
complex_queries,Q137,848,2,1,PRIMARY,<derived2>,,ref,<auto_key0>,<auto_key0>,4,tpch.orders.O_CUSTKEY,10,100.0,,,
complex_queries,Q137,848,3,2,DERIVED,orders,,index,idx_orders_custkey,idx_orders_custkey,4,,148465,100.0,,,
complex_queries,Q138,849,1,1,PRIMARY,<derived2>,,ALL,,,,,148465,90.0,Using where; Using filesort,"-> Limit: 20 row(s)  (cost=95935..95935 rows=20) (actual time=290..290 rows=20 loops=1)
    -> Sort: order_growth DESC, limit input to 20 row(s) per chunk  (cost=95935..95935 rows=20) (actual time=290..290 rows=20 loops=1)
        -> Filter: (lagged.prev_price is not null)  (cost=34209..44619 rows=148465) (actual time=257..271 rows=140000 loops=1)
            -> Table scan on lagged  (cost=34209..36067 rows=148465) (actual time=257..265 rows=150000 loops=1)
                -> Materialize  (cost=34209..34209 rows=148465) (actual time=257..257 rows=150000 loops=1)
                    -> Window aggregate with buffering: lag(orders.o_totalprice) OVER (PARTITION BY orders.O_CUSTKEY ORDER BY orders.O_ORDERDATE )   (cost=0 rows=148465) (actual time=65.9..241 rows=150000 loops=1)
                        -> Sort: orders.O_CUSTKEY, orders.O_ORDERDATE  (cost=15159 rows=148465) (actual time=65.9..71.7 rows=150000 loops=1)
                            -> Table scan on orders  (cost=15159 rows=148465) (actual time=0.596..22 rows=150000 loops=1)
",
complex_queries,Q138,849,2,2,DERIVED,orders,,ALL,,,,,148465,100.0,Using filesort,,
complex_queries,Q139,850,1,1,PRIMARY,<derived2>,,ALL,,,,,110205,100.0,Using filesort,"-> Sort: monthly.r_name, monthly.order_month  (actual time=223..223 rows=400 loops=1)
    -> Table scan on <temporary>  (cost=2.5..2.5 rows=0) (actual time=223..223 rows=400 loops=1)
        -> Temporary table  (cost=0..0 rows=0) (actual time=223..223 rows=400 loops=1)
            -> Window aggregate with buffering: sum(monthly.monthly_revenue) OVER (PARTITION BY monthly.r_name,`left(monthly.order_month,4)` ORDER BY monthly.order_month )   (cost=0 rows=0) (actual time=223..223 rows=400 loops=1)
                -> Sort: monthly.r_name, `left(monthly.order_month,4)`, monthly.order_month  (cost=2.85..2.85 rows=0) (actual time=223..223 rows=400 loops=1)
                    -> Table scan on monthly  (cost=2.5..2.5 rows=0) (actual time=223..223 rows=400 loops=1)
                        -> Materialize  (cost=0..0 rows=0) (actual time=223..223 rows=400 loops=1)
                            -> Table scan on <temporary>  (actual time=222..223 rows=400 loops=1)
                                -> Aggregate using temporary table  (actual time=222..222 rows=400 loops=1)
                                    -> Nested loop inner join  (cost=39349 rows=110205) (actual time=0.034..168 rows=150000 loops=1)
                                        -> Nested loop inner join  (cost=777 rows=7446) (actual time=0.0223..2.31 rows=15000 loops=1)
                                            -> Inner hash join (nation.N_REGIONKEY = region.R_REGIONKEY)  (cost=13.5 rows=12.5) (actual time=0.0145..0.0462 rows=25 loops=1)
                                                -> Table scan on nation  (cost=0.1 rows=25) (actual time=0.00262..0.0112 rows=25 loops=1)
                                                -> Hash
                                                    -> Table scan on region  (cost=0.75 rows=5) (actual time=0.00675..0.00784 rows=5 loops=1)
                                            -> Covering index lookup on customer using idx_customer_nationkey (C_NATIONKEY = nation.N_NATIONKEY)  (cost=6.25 rows=596) (actual time=0.00522..0.0693 rows=600 loops=25)
                                        -> Index lookup on orders using idx_orders_custkey (O_CUSTKEY = customer.C_CUSTKEY)  (cost=3.7 rows=14.8) (actual time=0.00858..0.0106 rows=10 loops=15000)
",
complex_queries,Q139,850,2,2,DERIVED,region,,ALL,PRIMARY,,,,5,100.0,Using temporary,,
complex_queries,Q139,850,3,2,DERIVED,nation,,ALL,PRIMARY,,,,25,10.0,Using where; Using join buffer (hash join),,
complex_queries,Q139,850,4,2,DERIVED,customer,,ref,"PRIMARY,idx_customer_nationkey",idx_customer_nationkey,4,tpch.nation.N_NATIONKEY,595,100.0,Using index,,
complex_queries,Q139,850,5,2,DERIVED,orders,,ref,idx_orders_custkey,idx_orders_custkey,4,tpch.customer.C_CUSTKEY,14,100.0,,,
complex_queries,Q140,851,1,1,PRIMARY,<derived2>,,ALL,,,,,594745,100.0,Using filesort,,
complex_queries,Q140,851,2,1,PRIMARY,supplier,,eq_ref,PRIMARY,PRIMARY,4,ranked.l_suppkey,1,100.0,,,
complex_queries,Q140,851,3,2,DERIVED,<derived3>,,ALL,,,,,594745,100.0,Using filesort,,
complex_queries,Q140,851,4,3,DERIVED,lineitem,,ALL,,,,,594745,100.0,Using temporary,,
complex_queries,Q141,852,1,1,PRIMARY,<derived2>,,ALL,,,,,608621,100.0,Using filesort,"-> Limit: 50 row(s)  (actual time=1572..1572 rows=50 loops=1)
    -> Sort: monthly.l_partkey, monthly.order_month  (actual time=1572..1572 rows=50 loops=1)
        -> Table scan on <temporary>  (cost=2.5..2.5 rows=0) (actual time=1437..1494 rows=220026 loops=1)
            -> Temporary table  (cost=0..0 rows=0) (actual time=1437..1437 rows=220026 loops=1)
                -> Window aggregate with buffering: avg(monthly.monthly_qty) OVER (PARTITION BY monthly.l_partkey )   (cost=0 rows=0) (actual time=1089..1374 rows=220026 loops=1)
                    -> Sort: monthly.l_partkey  (cost=2.85..2.85 rows=0) (actual time=1089..1096 rows=220026 loops=1)
                        -> Table scan on monthly  (cost=2.5..2.5 rows=0) (actual time=1048..1060 rows=220026 loops=1)
                            -> Materialize  (cost=0..0 rows=0) (actual time=1048..1048 rows=220026 loops=1)
                                -> Table scan on <temporary>  (actual time=1007..1034 rows=220026 loops=1)
                                    -> Aggregate using temporary table  (actual time=1007..1007 rows=220025 loops=1)
                                        -> Nested loop inner join  (cost=155557 rows=608622) (actual time=0.348..411 rows=600572 loops=1)
                                            -> Covering index scan on orders using idx_orders_orderdate  (cost=16097 rows=148465) (actual time=0.329..15.1 rows=150000 loops=1)
                                            -> Index lookup on lineitem using PRIMARY (L_ORDERKEY = orders.O_ORDERKEY)  (cost=0.529 rows=4.1) (actual time=0.00196..0.00244 rows=4 loops=150000)
",
complex_queries,Q141,852,2,2,DERIVED,orders,,index,PRIMARY,idx_orders_orderdate,3,,148465,100.0,Using index; Using temporary,,
complex_queries,Q141,852,3,2,DERIVED,lineitem,,ref,PRIMARY,PRIMARY,4,tpch.orders.O_ORDERKEY,4,100.0,,,
complex_queries,Q142,853,1,1,PRIMARY,<derived2>,,ALL,,,,,148465,100.0,Using temporary; Using filesort,"-> Limit: 20 row(s)  (actual time=407..407 rows=20 loops=1)
    -> Sort: longest_streak_months DESC, limit input to 20 row(s) per chunk  (actual time=407..407 rows=20 loops=1)
        -> Table scan on <temporary>  (actual time=406..406 rows=10000 loops=1)
            -> Aggregate using temporary table  (actual time=406..406 rows=10000 loops=1)
                -> Table scan on streaks  (cost=2.5..2.5 rows=0) (actual time=389..395 rows=110088 loops=1)
                    -> Materialize  (cost=0..0 rows=0) (actual time=389..389 rows=110088 loops=1)
                        -> Table scan on <temporary>  (actual time=378..384 rows=110088 loops=1)
                            -> Aggregate using temporary table  (actual time=378..378 rows=110088 loops=1)
                                -> Table scan on grouped  (cost=34209..36067 rows=148465) (actual time=323..331 rows=135166 loops=1)
                                    -> Materialize  (cost=34209..34209 rows=148465) (actual time=323..323 rows=135166 loops=1)
                                        -> Window aggregate: row_number() OVER (PARTITION BY monthly_orders.o_custkey ORDER BY monthly_orders.order_month )   (cost=0 rows=148465) (actual time=263..304 rows=135166 loops=1)
                                            -> Sort: monthly_orders.o_custkey, monthly_orders.order_month  (cost=220883..220883 rows=148465) (actual time=263..266 rows=135166 loops=1)
                                                -> Table scan on monthly_orders  (cost=85435..87293 rows=148465) (actual time=215..223 rows=135166 loops=1)
                                                    -> Materialize  (cost=85435..85435 rows=148465) (actual time=215..215 rows=135166 loops=1)
                                                        -> Table scan on <temporary>  (cost=49368..51226 rows=148465) (actual time=188..204 rows=135166 loops=1)
                                                            -> Temporary table with deduplication  (cost=49368..49368 rows=148465) (actual time=188..188 rows=135166 loops=1)
                                                                -> Table scan on orders  (cost=15159 rows=148465) (actual time=0.487..21.4 rows=150000 loops=1)
",
complex_queries,Q142,853,2,2,DERIVED,<derived3>,,ALL,,,,,148465,100.0,Using temporary,,
complex_queries,Q142,853,3,3,DERIVED,<derived4>,,ALL,,,,,148465,100.0,Using filesort,,
complex_queries,Q142,853,4,4,DERIVED,orders,,ALL,,,,,148465,100.0,Using temporary,,
complex_queries,Q143,854,1,1,PRIMARY,<derived2>,,ALL,,,,,594745,50.0,Using where; Using filesort,"-> Sort: pareto.top_n  (cost=2.85..2.85 rows=0) (actual time=241..241 rows=6 loops=1)
    -> Filter: (pareto.top_n in (1,5,10,20,50,100))  (cost=2.5..2.5 rows=0) (actual time=241..241 rows=6 loops=1)
        -> Table scan on pareto  (cost=2.5..2.5 rows=0) (actual time=241..241 rows=1000 loops=1)
            -> Materialize  (cost=0..0 rows=0) (actual time=241..241 rows=1000 loops=1)
                -> Window aggregate with buffering: sum(sr.supplier_revenue) OVER ()   (cost=0 rows=0) (actual time=241..241 rows=1000 loops=1)
                    -> Table scan on <temporary>  (cost=2.5..2.5 rows=0) (actual time=240..240 rows=1000 loops=1)
                        -> Temporary table  (cost=0..0 rows=0) (actual time=240..240 rows=1000 loops=1)
                            -> Window aggregate: sum(sr.supplier_revenue) OVER (ORDER BY sr.supplier_revenue desc ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW)   (cost=0 rows=0) (actual time=240..240 rows=1000 loops=1)
                                -> Table scan on <temporary>  (cost=2.5..2.5 rows=0) (actual time=240..240 rows=1000 loops=1)
                                    -> Temporary table  (cost=0..0 rows=0) (actual time=240..240 rows=1000 loops=1)
                                        -> Window aggregate: count(0) OVER (ORDER BY sr.supplier_revenue desc ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW)   (cost=0 rows=0) (actual time=240..240 rows=1000 loops=1)
                                            -> Table scan on <temporary>  (cost=2.5..2.5 rows=0) (actual time=240..240 rows=1000 loops=1)
                                                -> Temporary table  (cost=0..0 rows=0) (actual time=240..240 rows=1000 loops=1)
                                                    -> Window aggregate: row_number() OVER (ORDER BY sr.supplier_revenue desc )   (cost=0 rows=0) (actual time=240..240 rows=1000 loops=1)
                                                        -> Sort: sr.supplier_revenue DESC  (cost=2.85..2.85 rows=0) (actual time=240..240 rows=1000 loops=1)
                                                            -> Table scan on sr  (cost=2.5..2.5 rows=0) (actual time=239..239 rows=1000 loops=1)
                                                                -> Materialize  (cost=0..0 rows=0) (actual time=239..239 rows=1000 loops=1)
                                                                    -> Table scan on <temporary>  (actual time=239..239 rows=1000 loops=1)
                                                                        -> Aggregate using temporary table  (actual time=239..239 rows=1000 loops=1)
                                                                            -> Table scan on lineitem  (cost=61102 rows=594745) (actual time=0.482..103 rows=600572 loops=1)
",
complex_queries,Q143,854,2,2,DERIVED,<derived3>,,ALL,,,,,594745,100.0,Using filesort,,
complex_queries,Q143,854,3,3,DERIVED,lineitem,,ALL,,,,,594745,100.0,Using temporary,,
complex_queries,Q144,855,1,1,PRIMARY,<derived2>,,ALL,,,,,594745,100.0,Using where; Using filesort,"-> Nested loop inner join  (cost=1.49e+6 rows=0) (actual time=574..575 rows=312 loops=1)
    -> Sort: curr.yr, curr.ship_week  (cost=2.85..2.85 rows=0) (actual time=268..268 rows=367 loops=1)
        -> Filter: (curr.ship_week is not null)  (cost=2.5..2.5 rows=0) (actual time=268..268 rows=367 loops=1)
            -> Table scan on curr  (cost=2.5..2.5 rows=0) (actual time=268..268 rows=367 loops=1)
                -> Materialize  (cost=0..0 rows=0) (actual time=268..268 rows=367 loops=1)
                    -> Table scan on <temporary>  (actual time=268..268 rows=367 loops=1)
                        -> Aggregate using temporary table  (actual time=268..268 rows=367 loops=1)
                            -> Table scan on lineitem  (cost=60876 rows=594745) (actual time=0.297..100 rows=600572 loops=1)
    -> Filter: (curr.yr = (`prev`.yr + 1))  (cost=2.5 rows=10) (actual time=0.835..0.836 rows=0.85 loops=367)
        -> Index lookup on prev using <auto_key0> (ship_week = curr.ship_week)  (cost=0.25..2.5 rows=10) (actual time=0.835..0.835 rows=6.9 loops=367)
            -> Materialize  (cost=0..0 rows=0) (actual time=306..306 rows=367 loops=1)
                -> Table scan on <temporary>  (actual time=306..306 rows=367 loops=1)
                    -> Aggregate using temporary table  (actual time=306..306 rows=367 loops=1)
                        -> Table scan on lineitem  (cost=60876 rows=594745) (actual time=0.291..122 rows=600572 loops=1)
",
complex_queries,Q144,855,2,1,PRIMARY,<derived3>,,ref,<auto_key0>,<auto_key0>,5,curr.ship_week,10,100.0,Using where,,
complex_queries,Q144,855,3,3,DERIVED,lineitem,,ALL,idx_lineitem_shipdate,,,,594745,100.0,Using temporary,,
complex_queries,Q144,855,4,2,DERIVED,lineitem,,ALL,idx_lineitem_shipdate,,,,594745,100.0,Using temporary,,
complex_queries,Q145,856,1,1,PRIMARY,supplier,,ALL,PRIMARY,,,,1000,100.0,Using temporary; Using filesort,"-> Limit: 20 row(s)  (actual time=265..265 rows=20 loops=1)
    -> Sort: stock_turnover DESC, limit input to 20 row(s) per chunk  (actual time=265..265 rows=20 loops=1)
        -> Stream results  (cost=12.3e+6 rows=0) (actual time=263..265 rows=1000 loops=1)
            -> Nested loop inner join  (cost=12.3e+6 rows=0) (actual time=263..265 rows=1000 loops=1)
                -> Nested loop inner join  (cost=21076 rows=0) (actual time=26.6..27.7 rows=1000 loops=1)
                    -> Nested loop inner join  (cost=453 rows=1000) (actual time=0.0223..0.676 rows=1000 loops=1)
                        -> Table scan on supplier  (cost=103 rows=1000) (actual time=0.0195..0.151 rows=1000 loops=1)
                        -> Single-row index lookup on nation using PRIMARY (N_NATIONKEY = supplier.S_NATIONKEY)  (cost=0.25 rows=1) (actual time=418e-6..437e-6 rows=1 loops=1000)
                    -> Index lookup on inv using <auto_key0> (ps_suppkey = supplier.S_SUPPKEY)  (cost=0.25..20.6 rows=82.5) (actual time=0.0269..0.0269 rows=1 loops=1000)
                        -> Materialize  (cost=0..0 rows=0) (actual time=26.5..26.5 rows=1000 loops=1)
                            -> Table scan on <temporary>  (actual time=26.3..26.3 rows=1000 loops=1)
                                -> Aggregate using temporary table  (actual time=26.2..26.2 rows=1000 loops=1)
                                    -> Table scan on partsupp  (cost=8578 rows=82490) (actual time=0.611..10.6 rows=80000 loops=1)
                -> Index lookup on rev using <auto_key0> (l_suppkey = supplier.S_SUPPKEY)  (cost=0.25..149 rows=595) (actual time=0.237..0.237 rows=1 loops=1000)
                    -> Materialize  (cost=0..0 rows=0) (actual time=237..237 rows=1000 loops=1)
                        -> Table scan on <temporary>  (actual time=236..236 rows=1000 loops=1)
                            -> Aggregate using temporary table  (actual time=236..236 rows=1000 loops=1)
                                -> Table scan on lineitem  (cost=60876 rows=594745) (actual time=0.432..100 rows=600572 loops=1)
",
complex_queries,Q145,856,2,1,PRIMARY,nation,,eq_ref,PRIMARY,PRIMARY,4,tpch.supplier.S_NATIONKEY,1,100.0,,,
complex_queries,Q145,856,3,1,PRIMARY,<derived3>,,ref,<auto_key0>,<auto_key0>,4,tpch.supplier.S_SUPPKEY,82,100.0,,,
complex_queries,Q145,856,4,1,PRIMARY,<derived2>,,ref,<auto_key0>,<auto_key0>,4,tpch.supplier.S_SUPPKEY,594,100.0,,,
complex_queries,Q145,856,5,3,DERIVED,partsupp,,ALL,"PRIMARY,idx_partsupp_partkey",,,,82490,100.0,Using temporary,,
complex_queries,Q145,856,6,2,DERIVED,lineitem,,ALL,,,,,594745,100.0,Using temporary,,
complex_queries,Q146,857,1,1,SIMPLE,o1,,ALL,"PRIMARY,idx_orders_custkey,idx_orders_orderdate",,,,148465,100.0,Using filesort,"-> Limit: 20 row(s)  (cost=784240 rows=20) (actual time=65.7..117 rows=20 loops=1)
    -> Nested loop inner join  (cost=784240 rows=7423) (actual time=65.7..117 rows=20 loops=1)
        -> Sort: o1.O_CUSTKEY, o1.O_ORDERDATE  (cost=15159 rows=148465) (actual time=60.2..60.4 rows=6764 loops=1)
            -> Table scan on o1  (cost=15159 rows=148465) (actual time=0.513..19.1 rows=150000 loops=1)
        -> Filter: (o2.O_ORDERDATE = o1.O_ORDERDATE)  (cost=3.7 rows=0.05) (actual time=0.00828..0.00829 rows=0.00296 loops=6764)
            -> Index lookup on o2 using idx_orders_custkey (O_CUSTKEY = o1.O_CUSTKEY), with index condition: (o1.O_ORDERKEY < o2.O_ORDERKEY)  (cost=3.7 rows=14.8) (actual time=0.00699..0.00802 rows=8.36 loops=6764)
",
complex_queries,Q146,857,2,1,SIMPLE,o2,,ref,"PRIMARY,idx_orders_custkey,idx_orders_orderdate",idx_orders_custkey,4,tpch.o1.O_CUSTKEY,14,0.34,Using index condition; Using where,,
complex_queries,Q147,858,1,1,SIMPLE,p1,,ALL,PRIMARY,,,,19919,100.0,Using filesort,"-> Limit: 20 row(s)  (cost=39.7e+6 rows=20) (actual time=6.79..65.6 rows=20 loops=1)
    -> Nested loop inner join  (cost=39.7e+6 rows=11.9e+6) (actual time=6.79..65.6 rows=20 loops=1)
        -> Sort: p1.P_RETAILPRICE, p1.P_PARTKEY  (cost=2048 rows=19919) (actual time=6.54..6.54 rows=15 loops=1)
            -> Table scan on p1  (cost=2048 rows=19919) (actual time=0.0279..2.79 rows=20000 loops=1)
        -> Filter: ((p2.P_RETAILPRICE = p1.P_RETAILPRICE) and (p1.P_BRAND <> p2.P_BRAND) and (p1.P_PARTKEY < p2.P_PARTKEY))  (cost=0.0168 rows=598) (actual time=1.23..3.94 rows=1.33 loops=15)
            -> Index range scan on p2 (re-planned for each iteration)  (cost=0.0168 rows=19919) (actual time=0.0296..3.07 rows=17399 loops=15)
",
complex_queries,Q147,858,2,1,SIMPLE,p2,,ALL,PRIMARY,,,,19919,3.0,Range checked for each record (index map: 0x1),,
complex_queries,Q148,859,1,1,SIMPLE,s1,,ALL,PRIMARY,,,,1000,100.0,Using temporary; Using filesort,"-> Limit: 20 row(s)  (actual time=94.9..94.9 rows=20 loops=1)
    -> Sort: nation.N_NAME, s1.S_SUPPKEY, limit input to 20 row(s) per chunk  (actual time=94.9..94.9 rows=20 loops=1)
        -> Stream results  (cost=100458 rows=33330) (actual time=0.0292..93.1 rows=19913 loops=1)
            -> Nested loop inner join  (cost=100458 rows=33330) (actual time=0.0287..91.8 rows=19913 loops=1)
                -> Nested loop inner join  (cost=453 rows=1000) (actual time=0.0141..0.894 rows=1000 loops=1)
                    -> Table scan on s1  (cost=103 rows=1000) (actual time=0.0122..0.309 rows=1000 loops=1)
                    -> Single-row index lookup on nation using PRIMARY (N_NATIONKEY = s1.S_NATIONKEY)  (cost=0.25 rows=1) (actual time=474e-6..494e-6 rows=1 loops=1000)
                -> Filter: ((s2.S_NATIONKEY = s1.S_NATIONKEY) and (s1.S_SUPPKEY < s2.S_SUPPKEY))  (cost=0.00797 rows=33.3) (actual time=0.00924..0.0902 rows=19.9 loops=1000)
                    -> Index range scan on s2 (re-planned for each iteration)  (cost=0.00797 rows=1000) (actual time=0.00616..0.0781 rows=500 loops=1000)
",
complex_queries,Q148,859,2,1,SIMPLE,nation,,eq_ref,PRIMARY,PRIMARY,4,tpch.s1.S_NATIONKEY,1,100.0,,,
complex_queries,Q148,859,3,1,SIMPLE,s2,,ALL,PRIMARY,,,,1000,3.33,Range checked for each record (index map: 0x1),,
