has_seq_scan,seq_scan_count,has_index_scan,has_index_only_scan,has_bitmap_scan,max_scan_cost,has_nested_loop,has_hash_join,has_merge_join,num_join_nodes,total_rows_estimated,max_rows_estimated,log_total_rows,total_startup_cost,total_run_cost,max_node_cost,has_filter,has_sort,has_aggregate,has_hash,index_coverage_ratio,num_index_scans,num_total_scans,has_no_index,plan_depth,num_nodes,has_subquery,has_cte,num_tables_accessed,max_width,query_id,category
1,1,0,0,0,56499.14,0,0,0,0,57977,40925,4.763263229922997,1000.0,107905.78,56499.14,1,0,0,0,0.0,0,1,1,4,4,0,0,1,130,SIN_Q075,single_table_filters
1,1,0,0,0,56259.24,0,0,0,0,54578,38526,4.737025574234932,1000.0,107665.88,56259.24,1,0,0,0,0.0,0,1,1,4,4,0,0,1,130,SIN_Q076,single_table_filters
1,1,0,0,0,70986.15,0,0,0,0,441047,441047,5.644485857043191,0.0,70986.15,70986.15,1,0,0,0,0.0,0,1,1,1,2,0,0,1,130,SIN_Q077,single_table_filters
1,1,0,0,0,65987.12,0,0,0,0,1999411,1999411,6.300902294313283,0.0,65987.12,65987.12,1,0,0,0,0.0,0,1,1,1,2,0,0,1,130,SIN_Q078,single_table_filters
1,1,0,0,0,65987.12,0,0,0,0,1947753,1947753,6.289534104909666,0.0,65987.12,65987.12,1,0,0,0,0.0,0,1,1,1,2,0,0,1,130,SIN_Q079,single_table_filters
1,1,0,0,0,54489.66,0,0,0,0,2,1,0.47712125471966244,1000.0,107979.22,54489.66,1,0,0,0,0.0,0,1,1,4,4,0,0,1,130,SIN_Q080,single_table_filters
1,1,0,0,0,65987.12,0,0,0,0,1438386,1438386,6.157875749296149,0.0,65987.12,65987.12,1,0,0,0,0.0,0,1,1,1,2,0,0,1,130,SIN_Q081,single_table_filters
1,1,0,0,0,52426.54,0,0,0,0,282,199,2.45178643552429,1000.0,103833.18,52426.54,1,0,0,0,0.0,0,1,1,4,4,0,0,1,37,SIN_Q082,single_table_filters
1,1,0,0,0,65987.12,0,0,0,0,157769,157769,5.19802442553312,0.0,65987.12,65987.12,1,0,0,0,0.0,0,1,1,1,2,0,0,1,8,SIN_Q083,single_table_filters
1,1,0,0,0,65987.12,0,0,0,0,1597205,1597205,6.203360932978597,0.0,65987.12,65987.12,1,0,0,0,0.0,0,1,1,1,2,0,0,1,130,SIN_Q084,single_table_filters
1,1,0,0,0,52426.54,0,0,0,0,282,199,2.45178643552429,1000.0,103833.18,52426.54,1,0,0,0,0.0,0,1,1,4,4,0,0,1,10,SIN_Q085,single_table_filters
1,1,0,0,0,62505.64,0,0,0,0,143069,100990,5.15554857715353,1000.0,113912.28,62505.64,1,0,0,0,0.0,0,1,1,4,4,0,0,1,37,SIN_Q086,single_table_filters
1,1,0,0,0,65987.12,0,0,0,0,1801049,1801049,6.255525769689425,0.0,65987.12,65987.12,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q087,single_table_filters
1,1,0,0,0,65987.12,0,0,0,0,1594889,1594889,6.202730735016768,0.0,65987.12,65987.12,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q088,single_table_filters
1,1,0,0,0,65987.12,0,0,0,0,1400793,1400793,6.146374272872311,0.0,65987.12,65987.12,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q089,single_table_filters
1,1,0,0,0,65987.12,0,0,0,0,1207564,1207564,6.081910516965214,0.0,65987.12,65987.12,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q090,single_table_filters
1,1,0,0,0,65987.12,0,0,0,0,1999411,1999411,6.300902294313283,0.0,65987.12,65987.12,1,0,0,0,0.0,0,1,1,1,2,0,0,1,10,SIN_Q091,single_table_filters
1,1,0,0,0,65987.12,0,0,0,0,1999411,1999411,6.300902294313283,0.0,65987.12,65987.12,1,0,0,0,0.0,0,1,1,1,2,0,0,1,10,SIN_Q092,single_table_filters
1,1,0,0,0,65987.12,0,0,0,0,1597129,1597129,6.203340267412651,0.0,65987.12,65987.12,1,0,0,0,0.0,0,1,1,1,2,0,0,1,10,SIN_Q093,single_table_filters
1,1,0,0,0,65987.12,0,0,0,0,1005601,1005601,6.002426128428995,0.0,65987.12,65987.12,1,0,0,0,0.0,0,1,1,1,2,0,0,1,10,SIN_Q094,single_table_filters
1,1,0,0,0,70986.15,0,0,0,0,830238,830238,5.91920313025543,0.0,70986.15,70986.15,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q095,single_table_filters
1,1,0,0,0,3514.0,0,0,0,0,81934,81934,4.9134694580469,0.0,3514.0,3514.0,1,0,0,0,0.0,0,1,1,1,2,0,0,1,144,SIN_Q096,single_table_filters
1,1,0,0,0,3764.0,0,0,0,0,8944,8944,3.951580344903392,0.0,3764.0,3764.0,1,0,0,0,0.0,0,1,1,1,2,0,0,1,144,SIN_Q097,single_table_filters
1,1,0,0,0,3514.0,0,0,0,0,3910,3910,3.5922878159521305,0.0,3514.0,3514.0,1,0,0,0,0.0,0,1,1,1,2,0,0,1,30,SIN_Q098,single_table_filters
1,1,0,0,0,3514.0,0,0,0,0,13691,13691,4.136466890465839,0.0,3514.0,3514.0,1,0,0,0,0.0,0,1,1,1,2,0,0,1,144,SIN_Q099,single_table_filters
1,1,0,0,0,3764.0,0,0,0,0,24027,24027,4.380717623275317,0.0,3764.0,3764.0,1,0,0,0,0.0,0,1,1,1,2,0,0,1,20,SIN_Q100,single_table_filters
1,1,0,0,0,3514.0,0,0,0,0,72732,72732,4.861731501177587,0.0,3514.0,3514.0,1,0,0,0,0.0,0,1,1,1,2,0,0,1,144,SIN_Q101,single_table_filters
1,1,0,0,0,3514.0,0,0,0,0,3997,3997,3.601842789782098,0.0,3514.0,3514.0,1,0,0,0,0.0,0,1,1,1,2,0,0,1,144,SIN_Q102,single_table_filters
1,1,0,0,0,3764.0,0,0,0,0,5365,5365,3.7296506683359203,0.0,3764.0,3764.0,1,0,0,0,0.0,0,1,1,1,2,0,0,1,10,SIN_Q103,single_table_filters
1,1,0,0,0,3514.0,0,0,0,0,89957,89957,4.954039791376542,0.0,3514.0,3514.0,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q104,single_table_filters
1,1,0,0,0,3514.0,0,0,0,0,86308,86308,4.936056084782879,0.0,3514.0,3514.0,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q105,single_table_filters
1,1,0,0,0,3514.0,0,0,0,0,81934,81934,4.9134694580469,0.0,3514.0,3514.0,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q106,single_table_filters
1,1,0,0,0,3514.0,0,0,0,0,77365,77365,4.888550143415246,0.0,3514.0,3514.0,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q107,single_table_filters
1,1,0,0,0,3514.0,0,0,0,0,74610,74610,4.872802860812162,0.0,3514.0,3514.0,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q108,single_table_filters
1,1,0,0,0,3764.0,0,0,0,0,4531,4531,3.6562899011913594,0.0,3764.0,3764.0,1,0,0,0,0.0,0,1,1,1,2,0,0,1,10,SIN_Q109,single_table_filters
1,1,0,0,0,3764.0,0,0,0,0,5344,5344,3.727947709544797,0.0,3764.0,3764.0,1,0,0,0,0.0,0,1,1,1,2,0,0,1,10,SIN_Q110,single_table_filters
1,1,0,0,0,3764.0,0,0,0,0,20023,20023,4.301550836600167,0.0,3764.0,3764.0,1,0,0,0,0.0,0,1,1,1,2,0,0,1,4,SIN_Q111,single_table_filters
1,3,0,0,0,698478.3,0,1,0,2,48003904,15001158,7.681276567604139,210990.0,1869858.92,698478.3,0,0,0,1,0.0,0,3,1,7,9,0,0,3,127,THR_Q001,three_table_joins
1,3,0,0,0,401167.42,0,1,0,2,7007867,6250482,6.845585912878701,132899.91000000003,1246401.72,401167.42,1,0,0,1,0.0,0,3,1,16,12,0,0,3,31,THR_Q002,three_table_joins
1,3,0,0,0,669626.31,0,1,0,2,32840425,9946665,7.516408782072535,210990.0,1863256.64,669626.31,1,0,0,1,0.0,0,3,1,7,10,0,0,3,127,THR_Q003,three_table_joins
1,3,0,0,0,658841.26,0,1,0,2,30019804,15001158,7.477407866864646,190628.73,1820078.42,658841.26,1,0,0,1,0.0,0,3,1,10,10,0,0,3,127,THR_Q004,three_table_joins
1,3,0,0,0,636930.77,0,1,0,2,16799017,4599529,7.22528389543741,210990.0,1849754.62,636930.77,1,0,0,1,0.0,0,3,1,7,10,0,0,3,127,THR_Q005,three_table_joins
1,3,0,0,0,412212.72,0,1,0,2,6106934,5367215,6.7858232975476005,132899.91000000003,1285365.52,412212.72,1,0,0,1,0.0,0,3,1,16,13,0,0,3,31,THR_Q006,three_table_joins
1,3,0,0,0,396758.6,0,1,0,2,2887213,2452310,6.460478974935354,135729.21000000002,1263295.78,396758.6,1,0,0,1,0.0,0,3,1,16,14,0,0,3,33,THR_Q007,three_table_joins
1,3,0,0,0,2102518.43,0,1,0,2,38753290,12500964,7.588308589486211,2081811.94,4749822.15,2102518.43,0,1,0,1,0.0,0,3,1,16,14,0,0,3,135,THR_Q008,three_table_joins
1,3,0,0,0,520924.67,0,1,0,2,20002844,6250482,7.30109176966046,2749644.3800000004,3939904.25,520924.67,0,1,1,1,0.0,0,3,1,22,19,0,0,3,144,THR_Q009,three_table_joins
1,3,0,0,0,493083.43,0,1,0,2,20002618,6250482,7.301086862803092,2610465.3100000005,3776306.79,493083.43,1,1,1,1,0.0,0,3,1,22,20,0,0,3,112,THR_Q010,three_table_joins
1,4,0,0,0,738851.86,0,1,0,3,63005402,15001158,7.799377793778528,291019.36000000004,2608734.18,738851.86,0,0,0,1,0.0,0,4,1,10,13,0,0,4,231,THR_Q011,three_table_joins
1,4,0,0,0,401878.6,0,1,0,3,7008039,6250482,6.845596572002733,135082.05000000002,1249306.72,401878.6,1,0,0,1,0.0,0,4,1,22,16,0,0,4,127,THR_Q012,three_table_joins
1,4,0,0,0,409088.77,0,1,0,3,5352821,4627719,6.728582801817378,135082.05000000002,1281644.16,409088.77,1,0,0,1,0.0,0,4,1,22,17,0,0,4,31,THR_Q013,three_table_joins
1,4,0,0,0,537755.06,0,1,0,3,26253666,6250482,7.419189972375847,2886324.5600000005,4513895.65,537755.06,0,1,1,1,0.0,0,4,1,25,23,0,0,4,144,THR_Q014,three_table_joins
1,4,0,0,0,393297.76,0,1,0,3,6920817,6250482,6.840157428545048,2053672.61,2811790.73,393297.76,1,1,1,1,0.0,0,4,1,34,24,0,0,4,240,THR_Q015,three_table_joins
1,4,0,0,0,522121.28,0,1,0,3,26253496,6250482,7.419187160185803,2286065.1200000006,3913634.92,522121.28,0,1,1,1,0.0,0,4,1,22,21,0,0,4,136,THR_Q016,three_table_joins
1,4,0,0,0,6977625.87,0,1,0,3,81256890,15001158,7.909860201606261,12637891.499999998,22377193.66,6977625.87,0,1,1,1,0.0,0,4,1,25,24,0,0,4,159,THR_Q017,three_table_joins
1,4,0,0,0,454681.99,0,1,0,3,8917448,1916470,6.950240634233333,2016307.9599999997,3572803.74,454681.99,1,1,1,1,0.0,0,4,1,22,22,0,0,4,136,THR_Q018,three_table_joins
1,4,0,0,0,522121.7,0,1,0,3,26253383,6250482,7.419185290896463,2286065.1200000006,3913635.34,522121.7,1,1,1,1,0.0,0,4,1,22,22,0,0,4,136,THR_Q019,three_table_joins
1,3,0,0,0,57736.59,0,1,0,2,487675,114165,5.688131383182223,201115.80000000002,340170.13,57736.59,1,1,1,1,0.0,0,3,1,19,18,0,0,3,208,THR_Q020,three_table_joins
1,2,1,1,0,3994308.11,0,1,0,2,164848218,59983152,8.217084259440043,1272339.9999999998,9198620.79,3994308.11,1,0,0,1,0.3333,1,3,0,10,10,0,0,2,42,THR_Q021,three_table_joins
1,2,1,1,0,2928517.18,0,1,0,2,54871997,24992980,7.739350774021064,1322872.8599999999,8498077.01,2928517.18,1,0,0,1,0.3333,1,3,0,13,12,0,0,2,33,THR_Q022,three_table_joins
1,2,1,1,0,3271004.39,0,1,0,2,97792882,24065241,7.9903072496107495,1821463.96,8924551.61,3271004.39,1,0,0,1,0.3333,1,3,0,7,11,0,0,2,42,THR_Q023,three_table_joins
1,2,1,1,0,3292738.89,0,1,0,2,107918543,25107661,8.033096077351106,1290996.72,8374243.34,3292738.89,1,0,0,1,0.3333,1,3,0,10,11,0,0,2,14,THR_Q024,three_table_joins
1,2,1,1,0,2791122.4,0,1,0,2,89146396,24992980,7.950103795131798,15178096.050000003,20734320.46,2791122.4,0,1,1,1,0.3333,1,3,0,22,19,0,0,2,43,THR_Q025,three_table_joins
1,2,1,1,0,2731933.07,0,1,0,2,89146996,24992980,7.950106718141825,12151706.110000001,17709621.88,2731933.07,0,1,1,1,0.3333,1,3,0,19,17,0,0,2,61,THR_Q026,three_table_joins
1,2,1,1,0,6286831.26,0,1,0,2,101143916,24992980,8.004939768542574,35819086.64,42742639.96,6286831.26,0,1,1,1,0.3333,1,3,0,25,21,0,0,2,69,THR_Q027,three_table_joins
1,3,0,0,0,11377725.13,0,1,0,2,169143497,30002316,8.228255307846762,52374692.629999995,66120443.17,11377725.13,1,1,1,1,0.0,0,3,1,25,21,0,0,3,44,THR_Q028,three_table_joins
1,3,0,0,0,2177266.69,0,1,0,2,45120704,24992980,7.6543758767735515,9899986.889999999,15031238.05,2177266.69,1,1,1,1,0.0,0,3,1,22,17,0,0,3,15,THR_Q029,three_table_joins
1,2,1,1,0,2103240.78,0,1,0,2,36728708,24992980,7.56500566332951,4379397.83,8532500.09,2103240.78,1,0,0,1,0.3333,1,3,0,16,12,0,0,2,38,THR_Q030,three_table_joins
1,2,1,1,0,3072853.08,0,1,0,2,143995990,59983152,8.158350401047926,1036993.2800000001,7470580.02,3072853.08,1,0,0,1,0.3333,1,3,0,10,10,0,0,2,35,THR_Q031,three_table_joins
1,3,0,0,0,2988699.12,0,1,0,2,99795789,27232351,7.999112220462377,1776806.3499999999,8690532.74,2988699.12,1,0,0,1,0.0,0,3,1,10,11,0,0,3,34,THR_Q032,three_table_joins
1,2,1,1,0,5209890.19,0,1,0,2,88018642,24992980,7.9445746686787,26561912.019999996,32310866.56,5209890.19,0,1,1,1,0.3333,1,3,0,22,20,0,0,2,62,THR_Q033,three_table_joins
1,2,1,1,0,5199983.83,0,1,0,2,88018652,24992980,7.94457471801989,31751739.489999995,37500694.06,5199983.83,0,1,1,1,0.3333,1,3,0,25,21,0,0,2,62,THR_Q034,three_table_joins
1,2,1,1,0,2305871.13,0,1,0,2,87239882,24992980,7.940715074461815,12244092.87,17137372.54,2305871.13,0,1,1,1,0.3333,1,3,0,22,19,0,0,2,36,THR_Q035,three_table_joins
1,2,1,1,0,4782613.61,0,1,0,2,87851975,24992980,7.943751534257553,19739899.799999997,25342761.35,4782613.61,1,1,1,1,0.3333,1,3,0,19,19,0,0,2,62,THR_Q036,three_table_joins
1,2,1,1,0,2983533.26,0,1,0,2,71676468,18323070,7.855376602519202,1037457.2400000001,7871961.39,2983533.26,1,0,0,1,0.3333,1,3,0,10,11,0,0,2,34,THR_Q037,three_table_joins
1,3,0,0,0,3210592.23,0,1,0,2,55155331,24992980,7.741587503108825,13549503.559999999,18937433.41,3210592.23,1,1,1,1,0.0,0,3,1,22,18,0,0,3,30,THR_Q038,three_table_joins
1,2,1,0,0,2048051.8,1,1,0,2,31665090,24992980,7.5005807404524285,1033434.5100000001,7928043.37,2048051.8,0,0,0,1,0.3333,1,3,0,10,10,0,0,2,43,THR_Q039,three_table_joins
1,2,1,0,0,2093044.41,1,1,0,2,31662072,24992980,7.500539345870243,1033434.5100000001,8067007.19,2093044.41,1,0,0,1,0.3333,1,3,0,10,11,0,0,2,51,THR_Q040,three_table_joins
1,2,1,0,0,2021189.86,1,1,0,2,29008307,24992980,7.462522397961799,987606.55,7866596.1,2021189.86,1,0,0,1,0.3333,1,3,0,13,12,0,0,2,43,THR_Q041,three_table_joins
1,2,1,0,0,2048235.27,1,1,0,2,31671695,24992980,7.500671320199183,13043638.11,18166475.0,2048235.27,0,1,1,1,0.3333,1,3,0,25,19,0,0,2,69,THR_Q042,three_table_joins
1,2,1,0,0,2047874.11,1,1,0,2,31663775,24992980,7.500562704530712,10995053.959999999,16117337.88,2047874.11,0,1,1,1,0.3333,1,3,0,22,18,0,0,2,43,THR_Q043,three_table_joins
1,2,1,0,0,1955099.12,1,1,0,2,27699450,24992980,7.442471161482017,4612968.749999999,9623391.34,1955099.12,1,1,0,1,0.3333,1,3,0,16,13,0,0,2,14,THR_Q044,three_table_joins
1,2,1,0,0,2047913.87,1,1,0,2,31664400,24992980,7.50057127683025,10995093.409999998,16117444.23,2047913.87,0,1,1,1,0.3333,1,3,0,22,18,0,0,2,61,THR_Q045,three_table_joins
1,2,1,0,0,2047873.53,1,1,0,2,31663733,24992980,7.500562128466116,8947179.909999998,14069463.83,2047873.53,1,1,1,1,0.3333,1,3,0,19,17,0,0,2,43,THR_Q046,three_table_joins
1,2,1,0,0,1909440.5,1,1,0,2,17131288,10461525,7.23379004157182,6484774.76,11395836.23,1909440.5,1,1,0,1,0.3333,1,3,0,16,14,0,0,2,69,THR_Q047,three_table_joins
1,2,1,0,0,1999453.48,1,1,0,2,31533081,24992980,7.498766420166862,8768495.1,13794781.55,1999453.48,1,1,0,1,0.3333,1,3,0,22,15,0,0,2,36,THR_Q048,three_table_joins
1,2,1,0,0,2060853.39,1,1,0,3,31667542,24992980,7.500614368931236,1309115.2899999998,9988911.67,2060853.39,0,0,0,1,0.5,2,4,0,13,13,0,0,2,69,THR_Q049,three_table_joins
1,2,1,1,0,1689578.46,1,1,0,3,30263524,24992980,7.480919511885738,5850817.959999999,9497131.01,1689578.46,1,0,0,1,0.5,2,4,0,19,16,0,0,2,63,THR_Q050,three_table_joins
1,1,1,1,0,2049569.24,1,1,1,3,31773472,24992980,7.502064687987362,10836574.049999999,16019861.34,2049569.24,0,1,1,1,0.75,3,4,0,22,19,0,0,1,83,THR_Q051,three_table_joins
1,2,1,1,0,2055043.93,1,1,1,3,31774909,24992980,7.502084329121916,14804007.849999998,18189948.43,2055043.93,0,1,1,1,0.5,2,4,0,25,20,0,0,2,62,THR_Q052,three_table_joins
1,2,1,0,0,1895821.93,1,1,0,3,11488459,8129668,7.060261816475358,1211616.9600000002,9511020.48,1895821.93,1,0,0,1,0.5,2,4,0,16,15,0,0,2,68,THR_Q053,three_table_joins
1,3,1,0,0,2002267.74,1,1,0,3,31727233,24992980,7.501432211687596,12760399.19,17791165.38,2002267.74,0,1,1,1,0.25,1,4,0,25,20,0,0,3,47,THR_Q054,three_table_joins
1,2,1,1,0,2050871.86,1,1,1,3,31769387,24992980,7.502008848733885,8938142.109999998,14074053.98,2050871.86,1,1,1,1,0.5,2,4,0,19,18,0,0,2,62,THR_Q055,three_table_joins
1,2,1,1,0,2047328.02,1,1,0,3,31733164,24992980,7.501513389890704,16978814.91,22152332.54,2047328.02,0,1,1,1,0.5,2,4,0,31,23,0,0,2,99,THR_Q056,three_table_joins
1,1,1,1,0,1765862.92,1,1,0,3,13269021,6599005,7.122838914148855,7898773.269999998,14113196.88,1765862.92,1,1,0,1,0.75,3,4,0,22,18,0,0,1,16,THR_Q057,three_table_joins
1,2,1,1,0,2017575.87,1,1,0,3,24783336,18050223,7.394159782391693,10689939.64,15930620.88,2017575.87,1,1,1,1,0.5,2,4,0,22,19,0,0,2,23,THR_Q058,three_table_joins
1,3,0,0,0,3221881.8,0,1,0,2,38049629,10951297,7.580350437985972,1517366.77,8075965.3,3221881.8,1,0,0,1,0.0,0,3,1,16,13,0,0,3,28,THR_Q059,three_table_joins
1,3,0,0,0,1933607.13,0,1,0,2,15884594,11346813,7.200976146358166,1269569.44,6458290.8,1933607.13,1,0,0,1,0.0,0,3,1,16,14,0,0,3,27,THR_Q060,three_table_joins
1,3,0,0,0,6132544.62,0,1,0,2,97730212,24992980,7.990028845302821,28657820.91,35288677.5,6132544.62,0,1,1,1,0.0,0,3,1,22,20,0,0,3,55,THR_Q061,three_table_joins
1,3,0,0,0,5912925.48,0,1,0,2,97730227,24992980,7.990028911959964,34347377.13,40978233.76,5912925.48,0,1,1,1,0.0,0,3,1,25,21,0,0,3,55,THR_Q062,three_table_joins
1,3,0,0,0,2626078.91,0,1,0,2,88730092,24992980,7.948070936712964,14399512.549999999,19871073.7,2626078.91,0,1,1,1,0.0,0,3,1,22,19,0,0,3,36,THR_Q063,three_table_joins
1,2,1,1,0,5260905.15,0,1,0,2,95730152,24992980,7.98104875302163,25213948.96,31145779.7,5260905.15,1,1,1,1,0.3333,1,3,0,22,21,0,0,2,31,THR_Q064,three_table_joins
1,3,0,0,0,2518495.92,0,1,0,2,24200723,6792259,7.3838283587284295,7253832.15,11441351.27,2518495.92,1,1,0,1,0.0,0,3,1,22,16,0,0,3,35,THR_Q066,three_table_joins
1,3,0,0,0,2138971.21,0,1,0,2,38744131,8330993,7.5882059356682054,9826018.169999998,14816842.47,2138971.21,1,1,1,1,0.0,0,3,1,19,17,0,0,3,8,THR_Q067,three_table_joins
1,3,0,0,0,3829.73,0,1,0,2,300680,100000,5.478105985946013,64.87,10687.4,3829.73,0,0,0,1,0.0,0,3,1,7,9,0,0,3,238,THR_Q068,three_table_joins
1,3,0,0,0,3669.19,0,1,0,2,100762,100000,5.0033010891957685,72.86,7017.71,3669.19,1,0,0,1,0.0,0,3,1,13,10,0,0,3,134,THR_Q069,three_table_joins
1,2,1,1,0,3696.78,1,1,0,2,55069,54425,4.740915076481283,36.839999999999996,10923.91,3696.78,1,0,0,1,0.3333,1,3,0,10,13,0,0,2,40,THR_Q070,three_table_joins
1,3,0,0,0,4338.16,0,1,0,2,301020,100000,5.478596794151946,8732.33,19356.99,4338.16,0,1,1,1,0.0,0,3,1,13,13,0,0,3,112,THR_Q071,three_table_joins
1,3,0,0,0,4588.58,0,1,0,2,301020,100000,5.478596794151946,9232.76,19857.84,4588.58,0,1,1,1,0.0,0,3,1,13,13,0,0,3,148,THR_Q072,three_table_joins
1,3,0,0,0,4331.43,0,1,0,2,300850,100000,5.478351459383467,4394.5999999999985,15018.83,4331.43,0,0,1,1,0.0,0,3,1,10,11,0,0,3,136,THR_Q073,three_table_joins
1,3,0,0,0,12232.35,0,1,0,2,294810,58824,5.46954368390267,15467.630000000001,31435.5,12232.35,0,1,0,1,0.0,0,3,1,16,14,0,0,3,240,THR_Q074,three_table_joins
1,3,0,0,0,4333.66,0,1,0,2,300794,100000,5.478270612868883,8728.12,19352.92,4333.66,1,1,1,1,0.0,0,3,1,13,14,0,0,3,116,THR_Q075,three_table_joins
1,3,0,0,0,3613.64,0,1,0,2,27610,8920,4.441082135962598,3676.81,14315.9,3613.64,1,0,1,1,0.0,0,3,1,10,12,0,0,3,108,THR_Q076,three_table_joins
1,3,0,0,0,4010.92,0,1,0,2,55531,54713,4.7445433149874665,4082.97,11856.14,4010.92,1,1,0,1,0.0,0,3,1,16,13,0,0,3,136,THR_Q077,three_table_joins
1,3,0,0,0,59083.67,0,1,0,2,4500815,1500045,6.653291258702072,64.87,165148.98,59083.67,0,0,0,1,0.0,0,3,1,7,9,0,0,3,231,THR_Q078,three_table_joins
1,3,0,0,0,46521.49,0,1,0,2,637694,625019,5.804613011810962,1097.1699999999998,133479.29,46521.49,1,0,0,1,0.0,0,3,1,16,12,0,0,3,127,THR_Q079,three_table_joins
1,3,0,0,0,46005.5,0,1,0,2,231594,226882,5.364729178993871,1097.1699999999998,134571.95,46005.5,1,0,0,1,0.0,0,3,1,16,13,0,0,3,33,THR_Q080,three_table_joins
1,3,0,0,0,49807.91,0,1,0,2,1876757,625019,6.273408275796423,246896.78000000003,378752.79,49807.91,0,1,1,1,0.0,0,3,1,22,19,0,0,3,112,THR_Q081,three_table_joins
1,3,0,0,0,49809.61,0,1,0,2,1876757,625019,6.273408275796423,246899.75000000003,378757.45,49809.61,0,1,1,1,0.0,0,3,1,22,19,0,0,3,140,THR_Q082,three_table_joins
1,3,0,0,0,51366.28,0,1,0,2,1876587,625019,6.273368934865971,203340.76000000004,335198.88,51366.28,0,1,1,1,0.0,0,3,1,19,17,0,0,3,144,THR_Q083,three_table_joins
1,3,0,0,0,209104.5,0,1,0,2,3750814,1250038,6.5741256441399205,188834.52000000002,468018.05,209104.5,0,1,0,1,0.0,0,3,1,16,14,0,0,3,233,THR_Q084,three_table_joins
1,3,0,0,0,49803.31,0,1,0,2,1876474,625019,6.273342782746238,197090.57000000004,328948.26,49803.31,1,1,1,1,0.0,0,3,1,19,18,0,0,3,140,THR_Q085,three_table_joins
1,3,0,0,0,47834.78,0,1,0,2,854975,284425,5.931953923834772,237031.12,370825.71,47834.78,1,1,1,1,0.0,0,3,1,22,20,0,0,3,112,THR_Q086,three_table_joins
1,3,0,0,0,45192.52,0,1,0,2,650485,625019,5.813237953951909,179485.96000000005,309727.8,45192.52,1,1,1,1,0.0,0,3,1,22,17,0,0,3,208,THR_Q087,three_table_joins
1,4,0,0,0,1953450.22,0,1,0,3,29911515,24992980,7.475838424858457,1823770.96,8438508.18,1953450.22,1,0,0,1,0.0,0,4,1,19,18,0,0,4,49,THR_Q088,three_table_joins
1,4,0,0,0,16971053.31,0,1,0,3,290363454,49985960,8.462941955380067,69443665.33999999,92370146.17,16971053.31,0,1,1,1,0.0,0,4,1,28,24,0,0,4,66,THR_Q089,three_table_joins
1,4,0,0,0,3337426.01,0,1,0,3,96669266,24992980,7.98528842554373,18425423.71,25067434.14,3337426.01,0,1,1,1,0.0,0,4,1,28,24,0,0,4,57,THR_Q090,three_table_joins
1,4,0,0,0,3066336.17,0,1,0,3,115393014,24992980,8.062179520788794,17191797.779999997,25048215.85,3066336.17,0,1,1,1,0.0,0,4,1,25,24,0,0,4,47,THR_Q091,three_table_joins
1,4,0,0,0,3332927.23,0,1,0,3,96649474,24992980,7.98519949928312,15073791.3,21711434.88,3332927.23,1,1,1,1,0.0,0,4,1,25,22,0,0,4,47,THR_Q092,three_table_joins
1,4,0,0,0,2874665.08,0,1,0,3,30999041,9042460,7.49134827252645,6580169.379999999,12468768.88,2874665.08,1,1,0,1,0.0,0,4,1,22,20,0,0,4,60,THR_Q093,three_table_joins
1,4,0,0,0,2861760.36,0,1,0,3,115411764,24992980,8.06225008277242,13307994.459999999,20873540.39,2861760.36,0,1,1,1,0.0,0,4,1,22,20,0,0,4,25,THR_Q094,three_table_joins
1,3,1,1,0,17242062.61,0,1,0,3,335327498,59983152,8.525469169814913,68014081.72999999,91099547.15,17242062.61,0,1,1,1,0.25,1,4,0,28,24,0,0,3,55,THR_Q096,three_table_joins
1,5,0,0,0,2347549.21,0,1,0,4,60730210,24992980,7.783404790030459,13836216.399999995,22731662.64,2347549.21,1,1,1,1,0.0,0,5,1,31,28,0,0,5,136,THR_Q097,three_table_joins
1,4,1,1,0,3032604.96,0,1,0,4,138560054,24992980,8.141638047062068,16864489.38,26287823.96,3032604.96,0,1,1,1,0.2,1,5,0,28,28,0,0,4,147,THR_Q098,three_table_joins
1,4,1,1,0,1790915.42,1,1,0,4,11593976,10461525,7.064232434487143,5941687.98,9570861.41,1790915.42,1,0,0,1,0.2,1,5,0,25,21,0,0,4,175,THR_Q099,three_table_joins
1,2,1,0,0,2109661.41,1,1,0,4,31667793,24992980,7.500617811177544,7634380.729999999,16516502.93,2109661.41,0,1,0,1,0.6,3,5,0,22,19,0,0,2,88,THR_Q100,three_table_joins
1,2,1,1,0,2107018.74,1,1,0,4,31673755,24992980,7.500699566793211,13945701.479999999,22825371.14,2107018.74,0,1,1,1,0.6,3,5,0,31,25,0,0,2,55,THR_Q101,three_table_joins
